,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url
59,,1127996098226733056,1127996098226733056,1557770201000,2019-05-14,00:56:41,WIB,3239690258,kata_bijak97,Kata Bijak,,"Jika Anda ingin sukses, Anda harus menciptakan peluang untuk diri sendiri.",,[],[],0,0,0,,[],https://twitter.com/Kata_Bijak97/status/1127996098226733056,,,0,https://pbs.twimg.com/profile_images/607845167379267585/siKQLptp.jpg
0,,1128062088985710592,1128058631922933760,1557785935000,2019-05-14,05:18:55,WIB,970496063395123200,refraintimbre_,🌻,,"Aku bangga sama kamu, dari smp sampai kuliah udah mandiri, merantau pula. Jadi wajar kalau capek dan butuh sandaran. We’re all human after all kan? Semangat sender!!!!! Semoga bahagia terus ya nanti",['munfess'],[],[],0,0,0,,[],https://twitter.com/refraintimbre_/status/1128062088985710592,,,0,https://pbs.twimg.com/profile_images/1126815117629243392/N7oAN5he.jpg
1,,1128061821506613248,1128058631922933760,1557785871000,2019-05-14,05:17:51,WIB,970496063395123200,refraintimbre_,🌻,,"Tapi i know someday suara kamu bakal di denger kok. Aku sebetulnya gapaham apa maksud mama kamu ngomong kayak gitu tapi kamu harus terus semangat ya, mungkin sandaran kamu bukan di mama kamu, kamu pasti ketemu orangnya 💖 bukan salahmu kalau capek, wajar banget kok",['munfess'],[],[],1,0,0,,[],https://twitter.com/refraintimbre_/status/1128061821506613248,,,0,https://pbs.twimg.com/profile_images/1126815117629243392/N7oAN5he.jpg
2,,1128061472620212224,1128058631922933760,1557785788000,2019-05-14,05:16:28,WIB,970496063395123200,refraintimbre_,🌻,,"Hai sender, pasti capek ya? Aku ngerti kok walaupun gak sepenuhnya paham perasaanmu. Nder, mungkin menurutku kamu peru temen online yang bisa diajak bicara walaupun tanpa tatap mata. Kadang emang dunia tuh gaada yg mau dengerin kita, nyari orang yang selalu di samping kita susah.",['munfess'],[],[],1,0,0,,[],https://twitter.com/refraintimbre_/status/1128061472620212224,,,0,https://pbs.twimg.com/profile_images/1126815117629243392/N7oAN5he.jpg
3,,1128059898749640705,1128059898749640705,1557785412000,2019-05-14,05:10:12,WIB,1026137802365263873,educationfess,/edc/ FOLLOW @boutRL,,"/edc/ semangatin aku dong, aku masih ngedown gara gara nilai UN aku jeblok banget. Aku bener2 bikin keluargaku kecewa :"") aku capek nangisin nilai un 50",,[],[],8,0,0,,[],https://twitter.com/educationfess/status/1128059898749640705,,,0,https://pbs.twimg.com/profile_images/1116248598637735937/Vs52dVN0.jpg
8,,1128056217023074305,1128056217023074305,1557784535000,2019-05-14,04:55:35,WIB,78882183,mas_fahiim,Royal Canin,,"Jadi, kira2, kapan usaha saling benci, saling tuduh dan menjatuhkan ini itu selesai? Nunggu kalian damai kayaknya ngga kelar2 yak? Capek aku tu liat semua medsos isinya beginian semua. Untung masih terselip akun masak2 makanan sama akun kucing :3",,[],[],0,0,1,,[],https://twitter.com/mas_fahiim/status/1128056217023074305,,,0,https://pbs.twimg.com/profile_images/1121652423204859907/6pzryFI_.jpg
9,,1128055480398434304,1128053325599989761,1557784359000,2019-05-14,04:52:39,WIB,1104211055050280960,cutaeeby,Narendra,,"HAHAHA SAMA AKU JUGA CAPEK LIATNYA. tapi salut ih, kalau aku pusing tuh bikin thread dalam thread",['singularitiiy'],[],[],1,0,0,,[],https://twitter.com/cutaeeby/status/1128055480398434304,,,0,https://pbs.twimg.com/profile_images/1127564495658766336/8KMd0upS.jpg
13,,1128053354230190081,1128053354230190081,1557783852000,2019-05-14,04:44:12,WIB,807954992459956225,scarlatteve,deysi ᗢ,,cara biar cengukan berhenti gmn help aku capek,,[],[],2,0,0,,[],https://twitter.com/scarlatteve/status/1128053354230190081,,,0,https://pbs.twimg.com/profile_images/1127437087530086400/w39Sjamb.jpg
15,,1128052501314449409,1128052501314449409,1557783649000,2019-05-14,04:40:49,WIB,946945181609103361,leeeuntsang,Eunsang.,,"capek gak balesin aku? — Capek mah iya, tapi gapapa  https://curiouscat.me/euntsang/post/874323648?t=1557783649 …",,['https://curiouscat.me/euntsang/post/874323648?t=1557783649'],[],0,0,0,,[],https://twitter.com/leeeuntsang/status/1128052501314449409,,,0,https://pbs.twimg.com/profile_images/1127468816307351552/IezOw8ss.jpg
16,,1128052236687265793,1128052236687265793,1557783586000,2019-05-14,04:39:46,WIB,1030502143780765696,shouldbeurs,𝐿𝓎𝓇𝒶🍑🍚,,"Hai kamu, first pick ku di Produce, dan kamu yang masih bertahan jadi bias aku. Ahahaha  Jaga kesehatan baik-baik, karena pasti capek jadi aku mohon istirahat yang baik, makan yang banyak! Dan teruslah bahagia, jangan lupa kabari ya! Ehehehe🍚😝😞😔❤💓💕💖💗💝💞🧡💚💙💜🖤💟❣️💌  pic.twitter.com/iQrugfh4Fi",,[],"['https://pbs.twimg.com/media/D6elf9zU0AIamOe.jpg', 'https://pbs.twimg.com/media/D6elgq9VUAUNO1-.jpg', 'https://pbs.twimg.com/media/D6elhDIUEAIQP-N.jpg', 'https://pbs.twimg.com/media/D6elhqgUIAECkax.jpg']",0,0,0,,[],https://twitter.com/shouldbeurs/status/1128052236687265793,,,0,https://pbs.twimg.com/profile_images/1126729181126057984/WpJ3kx3P.jpg
17,,1128051536590819328,1127943026662182912,1557783419000,2019-05-14,04:36:59,WIB,1101446097455611904,kokokranj,cacamint,,Yang aku rasain capek dan takut nanti mnghadapi PAT. Semoga mama dan adik baru kamu sehat dan  dilancarkan persalinannya yaa,['saddest111'],[],[],0,0,0,,[],https://twitter.com/kokokranj/status/1128051536590819328,,,0,https://pbs.twimg.com/profile_images/1123192359926128641/1ADOs3Je.jpg
21,,1128049722688585728,1127952946518417408,1557782986000,2019-05-14,04:29:46,WIB,1063789016288395265,frenchfrieus,🥀,,"aku tau kamu capek. istirahat dulu, ya? just remember that you're here for a reason. there must be a reason for your existence. kamu mungkin belum ketemu sama alasan itu, but someday, you will. i know you have reasons to give up and end everything, but don't forget that you also-",['educationfess'],[],[],1,0,0,,[],https://twitter.com/frenchfrieus/status/1128049722688585728,,,0,https://pbs.twimg.com/profile_images/1124979082163134464/HgvTTytF.jpg
22,,1128049615553458176,1128049615553458176,1557782961000,2019-05-14,04:29:21,WIB,1254447002,mikami_enak,Mikami (curry ramen),,"Seorang anak MENGELUH pada ayahnya, “aku CAPEK, sangat CAPEK. Aku belajar mati-matian sedang temanku dgn enaknya MENYONTEK. Aku mau MENYONTEK saja!   Aku CAPEK karena aku harus terus MEMBANTU ibu, sedang temanku...  https://www.facebook.com/1102848172/posts/10219176544900125/ …",,['https://www.facebook.com/1102848172/posts/10219176544900125/'],[],0,0,0,,[],https://twitter.com/mikami_enak/status/1128049615553458176,,,0,https://pbs.twimg.com/profile_images/657172440838074368/_1SxHj_6.jpg
24,,1128048722493837312,1128043468738023424,1557782748000,2019-05-14,04:25:48,WIB,364239417,dianaanisti,Dian,,Aku cuma makan yg goreng goreng nih :( makanya capek ngunyah ahahaha,['alestierre'],[],[],1,0,0,,[],https://twitter.com/Dianaanisti/status/1128048722493837312,,,0,https://pbs.twimg.com/profile_images/1019492773957812225/owBNoyO7.jpg
25,,1128048348152225792,1128048348152225792,1557782658000,2019-05-14,04:24:18,WIB,1082275038,dewisussilowati,dewi susilowati,,Aku tuh CAPEK😭  Ada ga kata yg lebih halus dari itu.,,[],[],1,0,0,,[],https://twitter.com/dewisussilowati/status/1128048348152225792,,,0,https://pbs.twimg.com/profile_images/1039023601318428672/ejDAFtiA.jpg
26,,1128048213586370561,1128048213586370561,1557782626000,2019-05-14,04:23:46,WIB,740034952138358784,rizkaardiani985,rizka ardiani,,"Kesimpulannya dari percakapan kita kemarin dariku :  1.Belajar Ikhlas menerima semuanya 2.Belajarlah mencintai org lain  (daripada mencintai seseorg tapi gk  pernah suka juga sama kita lama2 capek),& aku belajar menerima perasaan seseorg yg lain,yg selama ini dia sayang samaku😁",,[],[],1,0,0,,[],https://twitter.com/rizkaardiani985/status/1128048213586370561,,,0,https://pbs.twimg.com/profile_images/1076453836137480192/Rg5BhPYx.jpg
27,,1128046190153453568,1127935039545561088,1557782144000,2019-05-14,04:15:44,WIB,994546990993162242,fandyditapangst,Pandos~,,Yaallah pak ginting terus. Capek aku tu :'(,['dennypriyono'],[],[],0,0,0,,[],https://twitter.com/fandyDitaPangst/status/1128046190153453568,,,0,https://pbs.twimg.com/profile_images/1127669762643726336/FQ43QPwB.jpg
29,,1128044529376845829,1128044441539731456,1557781748000,2019-05-14,04:09:08,WIB,1011036747420000256,gyeomdungs,金有兼.,,"dia nggak mau hyung capek capek, katanya.       dan, dia nggak mau hyung lupa sama dia. katanya nggak apa apa sekarang hyung sibuk, nggak ada waktu buat main sama dia, asal jangan lupain dia ya?  nanti yang ada dia nangis terus aku yang repot ㅜ ㅜ",,[],[],1,0,0,,[],https://twitter.com/gyeomdungs/status/1128044529376845829,,,0,https://pbs.twimg.com/profile_images/1126809179551703040/IwIHtVpq.jpg
30,,1128044114300231680,1128038522709921792,1557781649000,2019-05-14,04:07:29,WIB,110910614,wildfloweriny,Pwincess 👑,,"Olahraga kayak lari, biar kl malamnya jd capek.  Minum susu anget sblm tdur.  Baca buku  Aku biasanya kl pengen tdur cepet, sbelumnya makan biar kenyang trs auto ngantuk.",['askmenfess'],[],[],0,0,0,,[],https://twitter.com/wildfloweriny/status/1128044114300231680,,,0,https://pbs.twimg.com/profile_images/1126698635649884162/dDv2EC8d.jpg
31,,1128044047560351744,1128042505780338688,1557781633000,2019-05-14,04:07:13,WIB,752019226236317696,miiiyyna,ts.) Ryujin,,Aku mau bobo aja unnie. Capek subuh subuh pergi :(,['jchaeyeeonz'],[],[],1,0,0,,[],https://twitter.com/miiiyyna/status/1128044047560351744,,,0,https://pbs.twimg.com/profile_images/1127552503707459586/lHpKztUT.jpg
32,,1128043950030200833,1128043950030200833,1557781610000,2019-05-14,04:06:50,WIB,98070527,darraparesti,DARA,,"Ada manfaatnya juga sih kalo ditinggal balik ibuk ke rumah ungaran. Makin kesini tu aku ngerasa nyiapin sahur tu hal yg biasa, gak seribet dan gk senyeremin yg aku bayangin dari dulu pas masih bocah.  Nyiapin sahur tu capek, masak ini masak itu. Dulu gitu ngerasanya. Wkwkw",,[],[],0,0,0,,[],https://twitter.com/darraparesti/status/1128043950030200833,,,0,https://pbs.twimg.com/profile_images/1050349317901283330/L2DsYrE0.jpg
34,,1128043062586822656,1128043062586822656,1557781398000,2019-05-14,04:03:18,WIB,838231512,ayukristan_,Mbaknya TBZ || Freebies fancon 📌,,"Pertanyaan nya,ini aku capek banget apa gimana sih Seharian tiap mau ngelakuin apa pasti lupa  Udah manggil org trus...lupa mau ngomong apa Udah buka Twitter trus diem mau ngapain di Twitter,padahal tadi nya Kaya mau nge tweet sesuatu",,[],[],1,0,0,,[],https://twitter.com/ayukristan_/status/1128043062586822656,,,0,https://pbs.twimg.com/profile_images/1124860344701030402/fd9HA-Nz.jpg
36,,1128041570744262656,1128041570744262656,1557781043000,2019-05-14,03:57:23,WIB,204260251,eni_mei,mei태,,Drama tadi malem yg pada ngetok pintu gak ku gubris pas dibuka taunya bawa2 ginian yg aku diem aja lesehan karna capek eh taunya pas nyanyi hepiudetuyu liat kuenya bt21 dong lgsung teriak2 akunya🤣🤣  pic.twitter.com/yAFpZl4gWF,,[],"['https://pbs.twimg.com/media/D6ebpsuU8AAe-La.jpg', 'https://pbs.twimg.com/media/D6ebsZcUYAAK28y.jpg']",7,0,7,,[],https://twitter.com/eni_mei/status/1128041570744262656,,,0,https://pbs.twimg.com/profile_images/1123917033844957190/dNvaw0IF.jpg
37,,1128038947114741765,1127943026662182912,1557780417000,2019-05-14,03:46:57,WIB,1091442736983552000,scenerytaev,da,,"Dom Jakarta, aku lagi capek aja karena dikasih tugas bener bener langsung setumpukan gitu :)  Semoga mama kamu sm debaynya sehat, dan lahirannya normal🙏 Selamat yaa punya dedek baru ehheh",['saddest111'],[],[],0,0,0,,[],https://twitter.com/Scenerytaev/status/1128038947114741765,,,0,https://pbs.twimg.com/profile_images/1122624420348981248/NoIF-rVn.jpg
40,,1128038570231353345,1127984761752834052,1557780327000,2019-05-14,03:45:27,WIB,818401341886189568,bung_aditaman,Tak seindah,,"Capeknya karena mikirin dia kali, haha Kalo capek badan mah aku langsung tidur pules",['khairinadiar'],[],[],0,0,0,,[],https://twitter.com/bung_aditaman/status/1128038570231353345,,,0,https://pbs.twimg.com/profile_images/1126414014840332288/CpnrClOj.jpg
41,,1128037242826440704,1128037242826440704,1557780011000,2019-05-14,03:40:11,WIB,1026137802365263873,educationfess,/edc/ FOLLOW @boutRL,,"/edc/ temen-temen ayo saling menyemangati atas nilai utbk dan unbk yang kecil agar kita semua bisa bangkit lagi utk  meraih mimpi!!❤️❤️😭 aku hopeless bgt sebenernya, capek😭😭😭😭😭😭",,[],[],7,1,12,,[],https://twitter.com/educationfess/status/1128037242826440704,,,0,https://pbs.twimg.com/profile_images/1116248598637735937/Vs52dVN0.jpg
42,,1128036297287725056,1128036297287725056,1557779785000,2019-05-14,03:36:25,WIB,3312288277,maafsayasiapa,kebingungan,,"Entah knp aku gk suka kalimat ""cuma gt ngeluh/cuma gt capek"". Kalimat itu bener² ngeremehin usaha seseorang. Kl gtau prosesnya dan gk pernah ngelakuin mending diem. Kl gbisa ngehargai orang, mnding gausa komentar.",,[],[],0,1,0,,[],https://twitter.com/maafsayasiapa/status/1128036297287725056,,,0,https://pbs.twimg.com/profile_images/1120692288185753601/oJUHKFbu.jpg
43,,1128036126340440065,1128036126340440065,1557779745000,2019-05-14,03:35:45,WIB,304383246,muzh_29,Saya,,"Tiap 10 menit alarmnya bunyi, tapi orangnya gak bangun-bangun. Heran deh. Aku yang denger sampe capek.",,[],[],0,0,7,,[],https://twitter.com/muzh_29/status/1128036126340440065,,,0,https://pbs.twimg.com/profile_images/1121264746425044992/npWZ32I5.jpg
52,,1128029503291150337,1128028840687595520,1557778166000,2019-05-14,03:09:26,WIB,76799026,wordgenic,Dana F. Zumario,,"""Kamu sahur sendirian gak capek? Eh lupa, kamu jauh dari aku berbulan-bulan aja kuat, masa sahur aja capek. Makannya jangan lupa baca bismillah ya""  Yak itu salah satu contoh ucapannya. Kalo kurang cheesy tinggal tambahin micin, biar gurih",,[],[],0,0,0,,[],https://twitter.com/wordgenic/status/1128029503291150337,,,0,https://pbs.twimg.com/profile_images/1120707203449511936/ZmWK3rBS.jpg
