,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url,Unnamed: 0.1.1,gif_thumb,gif_url,has_parent_tweet,is_quote_status,is_reply_to,quote_id,replies,tags,video_thumb,video_url
210,3,,1128265106146521088,1128265106146521088,1557834338000,2019-05-14,18:45:38,SE Asia Standard Time,1126914684622270464,itsemawahyuni,Ema Wahyuni,,"Tuhan mengajarkan kita untuk jatuh, sakit hati, kecewa, dan perasaan tidak menyenangkan lainnya. Tujuannya? Karna jiwaraga akan semakin kuat ketika ditempa.",,[],[],0,0,0,,[],https://twitter.com/itsemawahyuni/status/1128265106146521088,,,0.0,https://pbs.twimg.com/profile_images/1127038524539019264/EIFGbSEi.jpg,,,,,,,,,,,
211,5,,1128246798844174336,1128246798844174336,1557829973000,2019-05-14,17:32:53,SE Asia Standard Time,1588067305,lontar10no11,my country,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/Lontar10No11/status/1128246798844174336,,,0.0,https://pbs.twimg.com/profile_images/378800000129788635/1d4c9102d4960539f1737e79a7ab6f4c.jpeg,,,,,,,,,,,
212,7,,1128234801234829312,1128234801234829312,1557827112000,2019-05-14,16:45:12,SE Asia Standard Time,996435530303684608,fahmipermana14,Fahmi Permana,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati. #katam ##katamutiara",,[],[],0,0,0,,"['#katam', '#katamutiara']",https://twitter.com/FahmiPermana14/status/1128234801234829312,,,0.0,https://pbs.twimg.com/profile_images/1044933662704250880/0w0I-cRY.jpg,,,,,,,,,,,
213,11,,1128172151867990017,1128172151867990017,1557812176000,2019-05-14,12:36:16,SE Asia Standard Time,237939445,bangsad123,flash,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/bangsad123/status/1128172151867990017,,,0.0,https://pbs.twimg.com/profile_images/451504211625525248/jBErXUgj.jpeg,,,,,,,,,,,
214,13,,1128149784081002496,1128149784081002496,1557806843000,2019-05-14,11:07:23,SE Asia Standard Time,544873381,siska_adeiia,Siska Adelia,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/Siska_AdeIia/status/1128149784081002496,,,0.0,https://pbs.twimg.com/profile_images/378800000747028017/fe3a2e569810d130fbfd04d8ec6173e1.jpeg,,,,,,,,,,,
215,14,,1128143493149253633,1128143493149253633,1557805343000,2019-05-14,10:42:23,SE Asia Standard Time,514463704,akbar_032,Akbar,,"Belajarlah memahami bahwa tidak semua keinginan itu bisa terpenuhi, barangkali obat terbaik untuk mencegah kecewa dan sakit hati",,[],[],0,0,0,,[],https://twitter.com/akbar_032/status/1128143493149253633,,,0.0,https://pbs.twimg.com/profile_images/473132961312026624/eirIF4Lh.jpeg,,,,,,,,,,,
216,18,,1128109825697542144,1128109825697542144,1557797316000,2019-05-14,08:28:36,SE Asia Standard Time,365906597,nielmartine,OtnieL,,kekecewaan serta kebencian dengan orang yang telah bikin hati ini sakit. itu juga ada batasanya sebab bila terlampau kecewa serta membenci bakal berefek dendam serta tidak lagi dulu dapat melupakannya dari hati serta fikiran kita.,,[],[],0,0,0,,[],https://twitter.com/nielmartine/status/1128109825697542144,,,0.0,https://pbs.twimg.com/profile_images/631054497092014080/yTWoyyvT.jpg,,,,,,,,,,,
217,19,,1128106678409318400,1128106678409318400,1557796565000,2019-05-14,08:16:05,SE Asia Standard Time,2351104267,tarmidyoss,Tarmidy Arafat,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/TarmidyOSS/status/1128106678409318400,,,0.0,https://pbs.twimg.com/profile_images/475112355538296833/PL2RUvh6.jpeg,,,,,,,,,,,
218,21,,1128091611550736384,1128091611550736384,1557792973000,2019-05-14,07:16:13,SE Asia Standard Time,2455540286,febianchen,Febian,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/Febianchen/status/1128091611550736384,,,0.0,https://pbs.twimg.com/profile_images/749420637035212804/84kjKCB2.jpg,,,,,,,,,,,
219,22,,1128089190556524544,1128089190556524544,1557792396000,2019-05-14,07:06:36,SE Asia Standard Time,55277037,vijaey,Indra mardiana,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati #VJbot",,[],[],0,0,0,,['#vjbot'],https://twitter.com/Vijaey/status/1128089190556524544,,,0.0,https://pbs.twimg.com/profile_images/684586424394358784/WIrtWd1v.jpg,,,,,,,,,,,
220,23,,1128087823859441664,1128087823859441664,1557792070000,2019-05-14,07:01:10,SE Asia Standard Time,1338447175,ketuforyou,⌣̊┈̥-̶̯͡»̶̥✽̶⌣̊Love»,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/Ketuforyou/status/1128087823859441664,,,0.0,https://pbs.twimg.com/profile_images/3542431949/37098c21a73d80f6e57277c8949c5a05.jpeg,,,,,,,,,,,
221,24,,1128072856703651840,1128072856703651840,1557788502000,2019-05-14,06:01:42,SE Asia Standard Time,1422714686,widiasuhesty,Widia Suhesty,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/WidiaSuhesty/status/1128072856703651840,,,0.0,https://pbs.twimg.com/profile_images/526257860959682561/5GBvh7Mm.jpeg,,,,,,,,,,,
222,25,,1128069675210854400,1128069675210854400,1557787743000,2019-05-14,05:49:03,SE Asia Standard Time,157543444,mutiaura,𝑀𝓊𝓉𝒾𝒶,,"Berhenti ramah kepada orang yg telah membuatmu kecewa, mungkin salah satu cara untuk meminimalisir sakit hati kedua kalinya.",,[],[],1,0,0,,[],https://twitter.com/mutiaura/status/1128069675210854400,,,0.0,https://pbs.twimg.com/profile_images/1127966391900893184/LTpWSZd7.jpg,,,,,,,,,,,
223,26,,1128052890923233280,1128052890923233280,1557783742000,2019-05-14,04:42:22,SE Asia Standard Time,514463704,akbar_032,Akbar,,"Belajarlah memahami bahwa tidak semua keinginan itu bisa terpenuhi, barangkali obat terbaik untuk mencegah kecewa dan sakit hati",,[],[],0,0,0,,[],https://twitter.com/akbar_032/status/1128052890923233280,,,0.0,https://pbs.twimg.com/profile_images/473132961312026624/eirIF4Lh.jpeg,,,,,,,,,,,
224,27,,1128039859866619904,1128039859866619904,1557780635000,2019-05-14,03:50:35,SE Asia Standard Time,742152159815340032,taretanamuhid93,Taretana Muhid,,"Jika kamu sanggup untuk bersabar, kelak kecewa mu,sakit hati mu,akan berganti bahagia, bahkan rasa syukur yg tak terhingga.",,[],[],0,0,1,,[],https://twitter.com/TaretanaMuhid93/status/1128039859866619904,,,0.0,https://pbs.twimg.com/profile_images/1127769679336853505/kiz_xck4.jpg,,,,,,,,,,,
225,29,,1128013029788925952,1128013029788925952,1557774238000,2019-05-14,02:03:58,SE Asia Standard Time,1666652786,xbyungx,L.JOE,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/xbyungx/status/1128013029788925952,,,0.0,https://pbs.twimg.com/profile_images/495074836167671808/F1GaVI71.jpeg,,,,,,,,,,,
226,34,,1127968743689031683,1127968743689031683,1557763679000,2019-05-13,23:07:59,SE Asia Standard Time,438372353,nurreal_,ENTEHA,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati #Nreal ##Nreal",,[],[],0,0,0,,"['#nreal', '#nreal']",https://twitter.com/Nurreal_/status/1127968743689031683,,,0.0,https://pbs.twimg.com/profile_images/522249076012642305/WODqzXTG.jpeg,,,,,,,,,,,
227,36,,1127963153109676032,1127963153109676032,1557762346000,2019-05-13,22:45:46,SE Asia Standard Time,1025723276356546560,salwaarosyida,penikmateskrim,,"Setidaknya jangan buat kecewa sama sakit hati, soalnya di apotek nggak jual obat kek gitu.",,[],[],0,0,0,,[],https://twitter.com/salwaarosyida/status/1127963153109676032,,,0.0,https://pbs.twimg.com/profile_images/1121799851518205953/2oWIJbtV.jpg,,,,,,,,,,,
228,37,,1127955988240162816,1127955988240162816,1557760638000,2019-05-13,22:17:18,SE Asia Standard Time,52044600,sitagriani,Sita Agriani,,Orang pada kecewa sama #GOTS8E5 lah saya happy aja kok. Lagian mana pernah film ini sesuai ekspektasi. Makanya nntnya tanpa ekspektasi jadi gak sakit hati.,,[],[],1,0,1,,['#gots8e5'],https://twitter.com/sitagriani/status/1127955988240162816,,,0.0,https://pbs.twimg.com/profile_images/1034964434765017088/s_rEmuvZ.jpg,,,,,,,,,,,
229,39,,1127932764056051712,1127932764056051712,1557755101000,2019-05-13,20:45:01,SE Asia Standard Time,1632300218,bonz_tbn21ggmu,HotBona Tambunan,,"Silahkan menjadi pendukung setia..  Tapi cukup sepenuh hati, jangan sepenuh jiwa.  Krn kalo kecewa, cukup sakit hati ga perlu sakit jiwa... #SalamAkalSehat #SelamatMalam 🙏😇 — di Binjai  https://www.facebook.com/100001595517694/posts/2237599972969831/ …",,['https://www.facebook.com/100001595517694/posts/2237599972969831/'],[],0,0,1,,"['#salamakalsehat', '#selamatmalam']",https://twitter.com/BonZ_Tbn21GGMU/status/1127932764056051712,,,0.0,https://pbs.twimg.com/profile_images/503507824207360000/WtvvNKbj.jpeg,,,,,,,,,,,
230,6,,964858071867580417,964833968280383488,1518875065000,2018-02-17,20:44:25,SE Asia Standard Time,902478338870075392,yourkjisoo,Jisoo,,"Kesel bareng. Gondok bareng. Stres bareng semua dilaluin.   Senengnya juga bareng. aku jadi nambah stock rp iKON? yasalam ini sih paling nguntungin /g   Pesan buat iKONTEAM, abis ini boleh ya sering2 minta fs👉👈 semoga rp iKON makin banyak, semoga iKON sukses trus dan..",['sqikon'],[],[],1,1,1,,[],https://twitter.com/yourkjisoo/status/964858071867580417,,,0.0,https://pbs.twimg.com/profile_images/1127331106854858752/-3n37nGh.jpg,,,,,,,,,,,
231,12,,770256839900528641,770256839900528641,1472478515000,2016-08-29,20:48:35,SE Asia Standard Time,626904956,triainoe,Tria miralldi,,Ngilangin stres ngilangin penat ngilangu  gondok 😲 mending ngopi syantiik dah…  https://www.instagram.com/p/BJseHvJjVtB/ ,,['https://www.instagram.com/p/BJseHvJjVtB/'],[],0,0,0,,[],https://twitter.com/triainoe/status/770256839900528641,,,0.0,https://pbs.twimg.com/profile_images/877403000263684097/Z4pQ2UDs.jpg,,,,,,,,,,,
232,13,,765600746922389505,765600746922389505,1471368416000,2016-08-17,00:26:56,SE Asia Standard Time,3195393637,rijalsunandr,R Sunandar,,"Sy sendiri bs merasakan atau membayangkan,gamana sih kecewanya pr pndukung bila jagoanya kalah,gondok,bisa stres,hilang akal sehatnya,maklum",,[],[],0,0,0,,[],https://twitter.com/rijalsunandr/status/765600746922389505,,,0.0,https://pbs.twimg.com/profile_images/1120717487656407040/XzpL1-3R.jpg,,,,,,,,,,,
233,14,,731711417728962560,731711417728962560,1463288571000,2016-05-15,12:02:51,SE Asia Standard Time,1333280137,rahmaaaaw,rah's.,,"[2/...] Makasih 2tahun selalu bikin ngakak, stres, gondok, kesel, bete. Lu sahabat cowok terbae…  https://www.instagram.com/p/BFalsI9J16f/ ",,['https://www.instagram.com/p/BFalsI9J16f/'],[],0,0,0,,[],https://twitter.com/rahmaaaaw/status/731711417728962560,,,0.0,https://pbs.twimg.com/profile_images/1087134619143565312/sQ9TE1QQ.jpg,,,,,,,,,,,
234,19,,707489522724896770,707481504041930752,1457513621000,2016-03-09,15:53:41,SE Asia Standard Time,1052415367,oujijoda,Kaokay,,@_t_kyuun eta pisan! Hshs gondok kalo ga diluapin trus stres aja trus pucing deh pala berbih /heh ;v;),['_t_kyuun'],[],[],1,0,0,,[],https://twitter.com/oujijoda/status/707489522724896770,,,0.0,https://pbs.twimg.com/profile_images/775401883108159488/9x0Imvpz.jpg,,,,,,,,,,,
235,20,,668352533153345536,668352533153345536,1448182635000,2015-11-22,15:57:15,SE Asia Standard Time,721660814,lisniaamalia,Lisniaa,,"""2 hari bersama lu yg udh bener"" ngejagain terus jdi di bikin kesel,gondok,tegang,stres,gila gilaan…  https://instagram.com/p/-YZaHgl5Yz/ ",,['https://instagram.com/p/-YZaHgl5Yz/'],[],0,0,0,,[],https://twitter.com/lisniaamalia/status/668352533153345536,,,0.0,https://pbs.twimg.com/profile_images/539405120316796929/JE94fgiH.jpeg,,,,,,,,,,,
236,30,,616684015085584388,616684015085584388,1435863901000,2015-07-03,02:05:01,SE Asia Standard Time,617739296,dewip_17,Dewi,,"Stres , pusing , gondok yang kena sasaran gw :D udh biasa kok :* jd udh kebal deh",,[],[],0,0,0,,[],https://twitter.com/dewip_17/status/616684015085584388,,,0.0,https://pbs.twimg.com/profile_images/615192665227833348/0e9hpNcA.jpg,,,,,,,,,,,
237,31,,608622798722850817,608619295094898688,1433941957000,2015-06-10,20:12:37,SE Asia Standard Time,3316666745,syifafauziah25,Syifa,,"haha emng iya dek, udah biasa mah gk stres :p @yuniasriah1 @SyifaaaaFau yaallah gondok bgt ka kalo gitu mah-_- udh berisik,berantakan",['yuniasriah1'],[],[],1,0,0,,[],https://twitter.com/syifafauziah25/status/608622798722850817,,,0.0,https://pbs.twimg.com/profile_images/644854181522575360/Xq5hEwsp.jpg,,,,,,,,,,,
238,6,,1100406291954946050,1100406291954946050,1551192279000,2019-02-26,21:44:39,SE Asia Standard Time,1091718723365363713,woodygidaw,terserah,,"Sedih-bete-galau-gabut-ceneh-kesel-sebel-benci-ripuh-glisa-kiati-kangen-rindu-insom-sakit-pusing kepala,pundak,lutut kaki,lutut kaki. 🎶",,[],[],1,0,0,,[],https://twitter.com/woodygidaw/status/1100406291954946050,,,0.0,https://pbs.twimg.com/profile_images/1122124097901584384/zo2cHQzj.jpg,,,,,,,,,,,
239,12,,1080863456620728320,1080852602982559744,1546532904000,2019-01-03,23:28:24,SE Asia Standard Time,608860476,nadhhf,ndf🐰,,"waaw kamu hebatt nderr, jangan benci ayahmu yaa, mungkin dia lagi kesel/pusing/emosi dan ga stabil, jadi kamu turutin aja dan jangan mengeluh, semangat teruss lama2 ayahmu mengerti kokk, big hugg🤗",['ohmybeautybank'],[],[],0,0,0,,[],https://twitter.com/nadhhf/status/1080863456620728320,,,0.0,https://pbs.twimg.com/profile_images/1027523324128051200/9AKWAhxG.jpg,,,,,,,,,,,
240,16,,1063785328392196096,1063785328392196096,1542461161000,2018-11-17,20:26:01,SE Asia Standard Time,1264004718,nabilahsyaufii,Nasya,,"Bagaimana cara kamu menghadapi orang yang kamu tidak sukai? — Tetep baik aja sama orang itu walaupun kita gak suka sama orang itu. Jangan di ambil pusing dan jangan dibawa kesel, nanti yang ada malah jadi benci. Jadi jalanin aja  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM6GED7JAWQP5PPENRBPWKZ67UYYWNCII2NUENOQRXK2ZP4FQBIBWT4VSVRUY7O5MSPLULNAZXWREADFTCCFVDONHVGWJC2I65SC23XSD6SC5ISMIPQTLXHFUMIGLAGX326HMH56EUQ7GU5YS3R2R3Y7WPAFTGFD7N5VUKNNGOYN6IYIC2UNE7XETWDU4FEH6AGDEA==== …",,['https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM6GED7JAWQP5PPENRBPWKZ67UYYWNCII2NUENOQRXK2ZP4FQBIBWT4VSVRUY7O5MSPLULNAZXWREADFTCCFVDONHVGWJC2I65SC23XSD6SC5ISMIPQTLXHFUMIGLAGX326HMH56EUQ7GU5YS3R2R3Y7WPAFTGFD7N5VUKNNGOYN6IYIC2UNE7XETWDU4FEH6AGDEA===='],[],0,0,0,,[],https://twitter.com/nabilahsyaufii/status/1063785328392196096,,,0.0,https://pbs.twimg.com/profile_images/767165127091073024/vzgLUMsP.jpg,,,,,,,,,,,
241,18,,1041116232030674944,1041116211067539457,1537056427000,2018-09-16,07:07:07,SE Asia Standard Time,563399056,aszahrakhan,∞,,"Suka heran, kok mereka bisa hidup dengan pikiran negatif utk waktu yg lama? Kok mereka sanggup benci sama satu hal utk waktu yg lama? Kalau aku sih suka pusing dan gak nyaman kalo kesel sama orang kelamaan. Gelisah sendiri. Ujungnya yaudah, cuek aja. Wkwk.",,[],[],1,0,0,,[],https://twitter.com/aszahrakhan/status/1041116232030674944,,,0.0,https://pbs.twimg.com/profile_images/1120651798790819840/gwGpgQ9E.jpg,,,,,,,,,,,
242,19,,1039770583657930752,1039769380391870464,1536735599000,2018-09-12,13:59:59,SE Asia Standard Time,941129452347523072,bborahae,qq.,,"nggak benci sih, cuma gampang kesel dan gampang pusing aja kalo banyak orang.",['askmenfess'],[],[],0,0,0,,[],https://twitter.com/bborahae/status/1039770583657930752,,,0.0,https://pbs.twimg.com/profile_images/1121105684014059521/qlEVAutr.jpg,,,,,,,,,,,
243,27,,945276854264410112,945276281251282944,1514206539000,2017-12-25,19:55:39,SE Asia Standard Time,844143266660458496,gcfbros,☄anin,,cape pusing mual kesel gemes benci gue dri tdi liat orang ganteng,,[],[],1,0,0,,[],https://twitter.com/gcfbros/status/945276854264410112,,,0.0,https://pbs.twimg.com/profile_images/1128103857202941952/sPLgqH0w.jpg,,,,,,,,,,,
244,2,,1128292569220173829,1128270267761999872,1557840885000,2019-05-14,20:34:45,SE Asia Standard Time,2915672322,he3_n,poerwacaraka,,"tujuanya apa,,,,udah legowo aja,,, harta dan jabatan didunia ini tak akan dibawa mati",['detikcom'],[],[],0,0,1,,[],https://twitter.com/he3_n/status/1128292569220173829,,,0.0,https://pbs.twimg.com/profile_images/625741798707589121/yJjZwoKr.jpg,,,,,,,,,,,
245,3,,1128292493320044544,1128292493320044544,1557840867000,2019-05-14,20:34:27,SE Asia Standard Time,1023598879281836032,nona_melia,nn,,"bru pertama kali di pepet org di pinggir jalan kaya gini ya allah, td pikiran gua udh mau mati aja :""(",,[],[],0,0,0,,[],https://twitter.com/nona_melia/status/1128292493320044544,,,0.0,https://pbs.twimg.com/profile_images/1127588375530065920/ur28RHXi.jpg,,,,,,,,,,,
246,13,,1128290179062620161,1128290179062620161,1557840315000,2019-05-14,20:25:15,SE Asia Standard Time,3181833787,foodirectory_id,Foodirectory,,"Windy, gimana makanan di India? Enak kah? bikin sakit perut kah? bosen kah? jawabannya, ENAK! aku cocok sama makanan India, tapi zuzur udah enek setengah mati, sampe cium bau makanannya aja udah kabur HAHA Bayangin,…  https://www.instagram.com/p/Bxcc06Lg89T/?igshid=16brryknutr58 …",,['https://www.instagram.com/p/Bxcc06Lg89T/?igshid=16brryknutr58'],[],0,0,0,,[],https://twitter.com/foodirectory_id/status/1128290179062620161,,,0.0,https://pbs.twimg.com/profile_images/622647268240273408/5hTXImSW.jpg,,,,,,,,,,,
247,15,,1128289610142863368,1128259039022862336,1557840180000,2019-05-14,20:23:00,SE Asia Standard Time,970649059764551681,moonoonana,ve🌙,,"dbxjsnskzsks 102 chapter ... yaAllah aku nyelesaiin yg diatas 30 chapter aja mati-matian, kak:')) gapapa deh, demi kegemesan wkwkwk",['hobbppang'],[],[],1,0,0,,[],https://twitter.com/moonoonana/status/1128289610142863368,,,0.0,https://pbs.twimg.com/profile_images/1127789904061026304/n7ZUcRCC.jpg,,,,,,,,,,,
248,22,,1128288868770271232,1128282637376708608,1557840003000,2019-05-14,20:20:03,SE Asia Standard Time,1039649749060575232,orenjuin,黄仁俊,,"# Dosa atau nggak, tergantung kamu percaya nanti cuma ada surga aja atau ada surga dan neraka?  Tergantung kamu percaya ada kehidupan setelah mati atau nggak?  Ada Tuhan...apa nggak? Hehe  Setelah jawab yang terakhir kamu pasti tau kemana jawaban dari pertanyaan ini",['yaoisociety'],[],[],0,0,0,,[],https://twitter.com/orenjuin/status/1128288868770271232,,,0.0,https://pbs.twimg.com/profile_images/1126222599384485888/q8eCPeJC.jpg,,,,,,,,,,,
249,25,,1128288270071123969,1128288270071123969,1557839860000,2019-05-14,20:17:40,SE Asia Standard Time,1456098115,diandfz,Dian,,Ya Allah kebelet boker tp lg jadwalnya aer mati di perum 😭 Mau kentut aja ketar ketir takut ada ampasnya 😭,,[],[],0,0,1,,[],https://twitter.com/diandfz/status/1128288270071123969,,,0.0,https://pbs.twimg.com/profile_images/1128227368693186560/ev8f24as.jpg,,,,,,,,,,,
250,26,,1128288179742752768,1128288179742752768,1557839839000,2019-05-14,20:17:19,SE Asia Standard Time,325047342,permanaglobal,Yogi Permana,,"Lha yo, buat apa tho. Lha wong sudah takdirnya kok yoo... .  Cukup sapi aja kalau ada yang mati mendadak, soalnya kan takutnya virusnya nyebar ke manusia. .  Kalau manusia kan nggak nyebar ke Sapi. Masa iya, Sapinya ujug-ujug dadi KPPS. . Ekh,, Ternyata...  http://dlvr.it/R4gTX2 ",,['http://dlvr.it/R4gTX2'],[],0,0,0,,[],https://twitter.com/permanaglobal/status/1128288179742752768,,,0.0,https://pbs.twimg.com/profile_images/989530432633950208/hyWrFBSa.jpg,,,,,,,,,,,
251,27,,1128287950377181187,1128159589935902720,1557839784000,2019-05-14,20:16:24,SE Asia Standard Time,1118105412136341504,mati_gabut,Dwikie Mardita,,Tanya peta atau ransel aja. Mereka suka membantu,"['mufarido', 'mimamochan', 'crispyhooman']",[],[],0,0,0,,[],https://twitter.com/mati_gabut/status/1128287950377181187,,,0.0,https://pbs.twimg.com/profile_images/1118105650381246464/1CHaSHiU.jpg,,,,,,,,,,,
252,32,,1128287448511811584,1128287448511811584,1557839664000,2019-05-14,20:14:24,SE Asia Standard Time,947393682705018880,hwanderfullll,ً,,"tau kok, tapi gak barengan maksdunya dalam bentuk sendiri sendiri mati aku hujan duit aja sekarang ayo.  https://twitter.com/lix_lee007/status/1128273026686971904 …",,['https://twitter.com/lix_lee007/status/1128273026686971904'],[],0,0,0,,[],https://twitter.com/Hwanderfullll/status/1128287448511811584,,https://twitter.com/lix_lee007/status/1128273026686971904,0.0,https://pbs.twimg.com/profile_images/1127233984096694278/24SATRV_.jpg,,,,,,,,,,,
253,1,,1128265390138617857,1128265390138617857,1557834405000,2019-05-14,18:46:45,SE Asia Standard Time,1717575800,ainunzariyah04,Ainun Zariyah,,"gatau hari ini berkecamuk bahagia,bingung,sedih,nyesel campur aduk lahhhh pokoknya ituu gamau males ah yaAllah😭😭😭 kurang ibadah banyak mau astagfirullah siapa ituuuuuu:((((((",,[],[],0,0,0,,[],https://twitter.com/AinunZariyah04/status/1128265390138617857,,,0.0,https://pbs.twimg.com/profile_images/1093828636140957696/Lu6UHJQN.jpg,,,,,,,,,,,
254,3,,1128190970904731648,1128190970904731648,1557816662000,2019-05-14,13:51:02,SE Asia Standard Time,1044299227,sukasukaekye,CAMPUR ADUK !,,"Dia yg udah menyia-nyiakan kasih sayang darimu. percaya deh,suatu saat nanti dia akan nyesel,dan berusaha mendapatkan cintamu lagi. :)",,[],[],0,0,0,,[],https://twitter.com/SukaSukaEkye/status/1128190970904731648,,,0.0,https://pbs.twimg.com/profile_images/378800000669459441/770d73f5068aef580cb7cbc2d6b99735.png,,,,,,,,,,,
255,5,,1127828585425719301,1127828585425719301,1557730263000,2019-05-13,13:51:03,SE Asia Standard Time,1044299227,sukasukaekye,CAMPUR ADUK !,,"Dia yg udah menyia-nyiakan kasih sayang darimu. percaya deh,suatu saat nanti dia akan nyesel,dan berusaha mendapatkan cintamu lagi. :)",,[],[],0,0,0,,[],https://twitter.com/SukaSukaEkye/status/1127828585425719301,,,0.0,https://pbs.twimg.com/profile_images/378800000669459441/770d73f5068aef580cb7cbc2d6b99735.png,,,,,,,,,,,
256,6,,1127651727820279808,1127651727820279808,1557688097000,2019-05-13,02:08:17,SE Asia Standard Time,74668487,zakiyhidayat,Ahmad Zakiy Hidayat,,"Wah btw tanggal 5/6 mei kemaren tepat setahun yg lalu gue mendapatkan pengalaman yg campur aduk banget mulai dari seneng, kesel, seru, tegang, gak enak, sakit, panik, takut, enak(makan), nyesel, serius, secarik kertas dan darah yg hasilnya siasia dan lain2.Cepet jg ya udh setahun",,[],[],0,0,1,,[],https://twitter.com/zakiyhidayat/status/1127651727820279808,,,0.0,https://pbs.twimg.com/profile_images/629112310716502016/fXJbBBVb.jpg,,,,,,,,,,,
257,8,,1127466194569650176,1127466194569650176,1557643862000,2019-05-12,13:51:02,SE Asia Standard Time,1044299227,sukasukaekye,CAMPUR ADUK !,,"Dia yg udah menyia-nyiakan kasih sayang darimu. percaya deh,suatu saat nanti dia akan nyesel,dan berusaha mendapatkan cintamu lagi. :)",,[],[],0,0,0,,[],https://twitter.com/SukaSukaEkye/status/1127466194569650176,,,0.0,https://pbs.twimg.com/profile_images/378800000669459441/770d73f5068aef580cb7cbc2d6b99735.png,,,,,,,,,,,
258,9,,1127103806607581184,1127103806607581184,1557557462000,2019-05-11,13:51:02,SE Asia Standard Time,1044299227,sukasukaekye,CAMPUR ADUK !,,"Dia yg udah menyia-nyiakan kasih sayang darimu. percaya deh,suatu saat nanti dia akan nyesel,dan berusaha mendapatkan cintamu lagi. :)",,[],[],0,0,0,,[],https://twitter.com/SukaSukaEkye/status/1127103806607581184,,,0.0,https://pbs.twimg.com/profile_images/378800000669459441/770d73f5068aef580cb7cbc2d6b99735.png,,,,,,,,,,,
259,10,,1126741419526254592,1126741419526254592,1557471062000,2019-05-10,13:51:02,SE Asia Standard Time,1044299227,sukasukaekye,CAMPUR ADUK !,,"Dia yg udah menyia-nyiakan kasih sayang darimu. percaya deh,suatu saat nanti dia akan nyesel,dan berusaha mendapatkan cintamu lagi. :)",,[],[],0,0,0,,[],https://twitter.com/SukaSukaEkye/status/1126741419526254592,,,0.0,https://pbs.twimg.com/profile_images/378800000669459441/770d73f5068aef580cb7cbc2d6b99735.png,,,,,,,,,,,
260,11,,1126379032621092870,1126379032621092870,1557384663000,2019-05-09,13:51:03,SE Asia Standard Time,1044299227,sukasukaekye,CAMPUR ADUK !,,"Dia yg udah menyia-nyiakan kasih sayang darimu. percaya deh,suatu saat nanti dia akan nyesel,dan berusaha mendapatkan cintamu lagi. :)",,[],[],0,0,0,,[],https://twitter.com/SukaSukaEkye/status/1126379032621092870,,,0.0,https://pbs.twimg.com/profile_images/378800000669459441/770d73f5068aef580cb7cbc2d6b99735.png,,,,,,,,,,,
261,12,,1126016645409828866,1126016645409828866,1557298263000,2019-05-08,13:51:03,SE Asia Standard Time,1044299227,sukasukaekye,CAMPUR ADUK !,,"Dia yg udah menyia-nyiakan kasih sayang darimu. percaya deh,suatu saat nanti dia akan nyesel,dan berusaha mendapatkan cintamu lagi. :)",,[],[],0,0,0,,[],https://twitter.com/SukaSukaEkye/status/1126016645409828866,,,0.0,https://pbs.twimg.com/profile_images/378800000669459441/770d73f5068aef580cb7cbc2d6b99735.png,,,,,,,,,,,
